PWSID,HAA9.Max.LAA_ppb,HAA9.Max.LAA_CAT,STG2_MCL,AdvTreat,Chloramines,Br_ppb,TOC_ppm,Impaired.Source
IL0195500,25.5295,0.365123199,No Violation,,,,,
IL0210600,26.275,0.495461665,No Violation,FALSE,FALSE,57.5,4.7,FALSE
IL0290100,10.117,0.051432759,No Violation,TRUE,TRUE,72.5,5.65,FALSE
IL0290250,31.89775,0.387007862,No Violation,FALSE,TRUE,22,4.7,FALSE
IL0310030,22.96666667,0.233270073,No Violation,FALSE,FALSE,,,
IL0310060,20.0395,0.534443041,No Violation,,,,,
IL0310150,25.145,0.296793236,No Violation,,,,,
IL0310210,19.98,0.132913337,No Violation,,,,,
IL0310240,20.2675,0.188387946,No Violation,,,,,
IL0310270,19.8615,0.374734001,No Violation,FALSE,FALSE,,,
IL0310330,20.53,0.404281676,No Violation,FALSE,FALSE,,,
IL0310390,11.2575,0.052219466,No Violation,,,,,
IL0310450,11.5215,0.848088606,No Violation,FALSE,FALSE,,,
IL0310480,21.2575,0.181706421,No Violation,,,,,
IL0310510,17.17333333,0.199380356,No Violation,,,,,
IL0310540,27.61275,1.178940727,No Violation,,,,,
IL0310600,24.8515,1.030303529,No Violation,,,,,
IL0310630,22.31666667,0.433149715,No Violation,FALSE,TRUE,,,
IL0310690,20.532093,0.223734802,No Violation,FALSE,FALSE,,,
IL0310780,23.06666667,0.529255016,No Violation,,,,,
IL0310810,25.3745,0.347583936,No Violation,FALSE,FALSE,29.375,1.9075,FALSE
IL0310840,22.3575,0.275317008,No Violation,FALSE,FALSE,,,
IL0310900,25.415,0.437156005,No Violation,FALSE,FALSE,,,
IL0310960,28.0725,0.313164642,No Violation,FALSE,FALSE,,,
IL0311020,20.511,0.342963181,No Violation,FALSE,FALSE,,,
IL0311110,20.7075,0.41730706,No Violation,,,,,
IL0311170,23.91666667,0.294034083,No Violation,FALSE,FALSE,,,
IL0311200,24.0175,0.386815845,No Violation,FALSE,FALSE,,,
IL0311290,26.20825,1.001816155,No Violation,FALSE,FALSE,,,
IL0311350,24.8225,0.465817346,No Violation,FALSE,FALSE,,,
IL0311530,25.135,0.277029283,No Violation,FALSE,FALSE,,,
IL0311560,20.38,0.436315173,No Violation,FALSE,FALSE,,,
IL0311590,10.6815,0.055132554,No Violation,,,,,
IL0311620,0.1725,0.132730395,No Violation,TRUE,FALSE,231.375,0,FALSE
IL0311650,26.32333333,0.431729711,No Violation,FALSE,FALSE,,,
IL0311710,16.5898615,0.089117613,No Violation,FALSE,FALSE,,,
IL0311770,20.3625,0.150429544,No Violation,,,,,
IL0311800,24.91,0.197131746,No Violation,FALSE,FALSE,,,
IL0311830,19.293068,0.27156211,No Violation,,,,,
IL0311860,16.1325,0.069253948,No Violation,FALSE,FALSE,,,
IL0311920,29.26,0.181377912,No Violation,FALSE,FALSE,,,
IL0311950,26.7805,0.527987457,No Violation,,,,,
IL0311980,26.125,0.103670847,No Violation,,,,,
IL0312010,24.2655195,0.236382564,No Violation,FALSE,FALSE,,,
IL0312040,20.5215335,0.107408161,No Violation,FALSE,FALSE,,,
IL0312070,29.2375,0.39624685,No Violation,FALSE,FALSE,7.5,1.94175,FALSE
IL0312160,28.14625,0.584869861,No Violation,FALSE,FALSE,,,
IL0312190,24.24575,0.697500743,No Violation,FALSE,FALSE,,,
IL0312220,20.805,0.244481864,No Violation,FALSE,FALSE,,,
IL0312250,22.8675,0.306722833,No Violation,FALSE,FALSE,,,
IL0312310,26.1525,0.168416219,No Violation,FALSE,FALSE,,,
IL0312340,34.6035,2.293583634,No Violation,FALSE,FALSE,,,
IL0312370,27.245,0.255232345,No Violation,FALSE,FALSE,,,
IL0312400,22.94,0.230416248,No Violation,FALSE,FALSE,,,
IL0312460,19.5771405,0.41409725,No Violation,FALSE,FALSE,,,
IL0312550,1.12,0.232478136,No Violation,FALSE,FALSE,56.66666667,0.2,FALSE
IL0312580,27.095,0.24280643,No Violation,FALSE,FALSE,,,
IL0312610,20.805,0.421994315,No Violation,FALSE,FALSE,,,
IL0312640,23.57,0.268446499,No Violation,FALSE,FALSE,,,
IL0312700,26.4865,0.376776994,No Violation,FALSE,FALSE,,,
IL0312730,29.3275,0.329708618,No Violation,FALSE,FALSE,,,
IL0312850,19.995,0.155210798,No Violation,FALSE,FALSE,,,
IL0312880,19.6425,0.249234802,No Violation,FALSE,FALSE,,,
IL0312970,24.117393,0.330016002,No Violation,,,,,
IL0313000,27.3825,0.500758542,No Violation,FALSE,FALSE,,,
IL0313060,24.46666667,0.471896099,No Violation,FALSE,FALSE,,,
IL0313150,25.1975,0.333059426,No Violation,FALSE,FALSE,,,
IL0313300,15.78125,0.066895704,No Violation,FALSE,FALSE,0,1.925,FALSE
IL0313330,17.5025,0.298812838,No Violation,FALSE,FALSE,50,1.8855,FALSE
IL0313360,22.6455,0.496465168,No Violation,FALSE,FALSE,,,
IL0314030,23.15,0.448957165,No Violation,FALSE,FALSE,,,
IL0314120,20.498372,0.414862214,No Violation,FALSE,FALSE,,,
IL0314180,21.858,1.371967454,No Violation,FALSE,FALSE,,,
IL0314400,21.3125,0.677606065,No Violation,FALSE,FALSE,,,
IL0314480,25.939353,0.360770926,No Violation,FALSE,FALSE,,,
IL0314710,17.1925,0.147624552,No Violation,FALSE,FALSE,,,
IL0314740,7.214,0.059223667,No Violation,FALSE,FALSE,69.3,1.268888889,FALSE
IL0314890,24.6,0.198147783,No Violation,FALSE,FALSE,,,
IL0314910,23.86,0.322252221,No Violation,FALSE,FALSE,,,
IL0314970,22.0325,0.276472499,No Violation,FALSE,FALSE,,,
IL0315150,23.9675,0.330349343,No Violation,FALSE,FALSE,,,
IL0315350,24.9835,0.846699713,No Violation,FALSE,FALSE,,,
IL0315820,22.14833333,1.046561341,No Violation,,,,,
IL0315880,23.52475,0.533105806,No Violation,,,,,
IL0316000,20.59925,0.405848031,No Violation,FALSE,FALSE,32.5125,1.855,FALSE
IL0317370,21.22,0.090855408,No Violation,,,,,
IL0335030,12.83,1.405109484,No Violation,FALSE,FALSE,135,0.841,FALSE
IL0370100,3.31,0.003560573,No Violation,TRUE,FALSE,34.72222222,0.643444444,FALSE
IL0370550,5.155,0.009503597,No Violation,FALSE,FALSE,0,0.86175,FALSE
IL0415030,32.237,0.069374451,No Violation,FALSE,TRUE,,,
IL0430050,24.4965,1.206573194,No Violation,FALSE,FALSE,,,
IL0430060,25.8325,0.539456287,No Violation,FALSE,FALSE,,,
IL0430100,25.7773965,0.493910763,No Violation,FALSE,FALSE,,,
IL0430200,22.0525,0.242344576,No Violation,FALSE,FALSE,,,
IL0430270,25.785,0.37754954,No Violation,FALSE,FALSE,,,
IL0430300,27.95,0.559602957,No Violation,FALSE,FALSE,,,
IL0430350,25.8225,0.361552181,No Violation,FALSE,FALSE,,,
IL0430400,23.0275,0.306551086,No Violation,FALSE,FALSE,,,
IL0430450,22.485,0.263680751,No Violation,FALSE,FALSE,,,
IL0430551,20.89,0.450077027,No Violation,FALSE,FALSE,,,
IL0430552,26.66375,0.517860682,No Violation,FALSE,FALSE,,,
IL0430600,22.0925,0.319229514,No Violation,FALSE,FALSE,,,
IL0430700,21.28,0.260936981,No Violation,FALSE,FALSE,,,
IL0430800,20.6355,0.983792474,No Violation,FALSE,FALSE,,,
IL0430833,6.94,0.022247002,No Violation,,,68.75,1.56975,FALSE
IL0430900,5.59,0.034441161,No Violation,FALSE,FALSE,52.5,0.678125,FALSE
IL0430950,27.36,0.27538682,No Violation,FALSE,FALSE,,,
IL0431050,27.816347,0.512714871,No Violation,FALSE,FALSE,,,
IL0431200,24.1968035,0.293484251,No Violation,FALSE,FALSE,,,
IL0431250,27.1775,0.395138376,No Violation,FALSE,FALSE,,,
IL0434140,27.606956,0.475436565,No Violation,FALSE,FALSE,,,
IL0434190,26.28025,0.869369779,No Violation,FALSE,FALSE,,,
IL0434520,25.60995833,0.432769319,No Violation,FALSE,FALSE,,,
IL0434670,31.23,0.641754775,No Violation,FALSE,FALSE,,,
IL0434820,23.1075,0.238234124,No Violation,FALSE,FALSE,,,
IL0490250,32.929,0.546407276,No Violation,FALSE,TRUE,28.25,4.975,FALSE
IL0550700,37.4105,0.27890614,No Violation,FALSE,FALSE,,,
IL0570250,8.15025,0.468636179,No Violation,FALSE,TRUE,147.5,3.465,TRUE
IL0630550,0.87,0.003681576,No Violation,TRUE,FALSE,288,0,FALSE
IL0630600,12.86,0.600789346,No Violation,FALSE,FALSE,315,0,FALSE
IL0710010,8.9025,0.380808358,No Violation,FALSE,FALSE,39.0665,0.563475,FALSE
IL0730650,1.2155,0.158751769,No Violation,FALSE,FALSE,2287.5,0,FALSE
IL0770150,26.0075,0.055805075,No Violation,TRUE,TRUE,27.5,5.35,FALSE
IL0770500,29.959,0.060027379,No Violation,,,,,
IL0790010,98.89425,0.123682639,Violation,,TRUE,50,3.675,FALSE
IL0810010,31.664625,0.077822133,No Violation,TRUE,TRUE,,,
IL0810300,20.4725,0.066209778,No Violation,FALSE,TRUE,,,
IL0835300,41.27525,0.123430404,No Violation,FALSE,TRUE,,,
IL0850500,0.7555,0.003663127,No Violation,FALSE,FALSE,0,0,FALSE
IL0890200,11.356,0.471260749,No Violation,TRUE,FALSE,254.125,0.355,FALSE
IL0890350,5.282093,0.027962086,No Violation,FALSE,FALSE,61.11111111,,FALSE
IL0890600,0,0,No Violation,FALSE,TRUE,58.75,0,FALSE
IL0890800,24.1655,0.462956029,No Violation,TRUE,FALSE,62.10526316,1.015789474,FALSE
IL0890850,2.1675,0.005080119,No Violation,,,118.1666667,0.233333333,FALSE
IL0894070,22.94325,0.260250414,No Violation,FALSE,TRUE,63.85,5.4925,FALSE
IL0894130,11.4,0.075555238,No Violation,FALSE,FALSE,52.5,0.724,FALSE
IL0894380,27.125,0.348446176,No Violation,TRUE,TRUE,45,6.2165,FALSE
IL0894830,9.5075,0.677716434,No Violation,TRUE,FALSE,104.2857143,0.15,FALSE
IL0910020,47.6835,0.462621834,No Violation,FALSE,FALSE,5.927,3.245075,FALSE
IL0915030,35.24925,0.717082726,No Violation,FALSE,TRUE,77.5,5.2,FALSE
IL0930150,0,0,No Violation,FALSE,TRUE,50.625,0,FALSE
IL0930200,8.9025,0.648554022,No Violation,FALSE,FALSE,103.3333333,0.683333333,FALSE
IL0930250,15.1,0.398990324,No Violation,,,33.75,0,FALSE
IL0950200,37.003,0.137197565,No Violation,FALSE,FALSE,57.5,1.5,FALSE
IL0970050,2.5595,0.008288871,No Violation,FALSE,TRUE,51.22222222,1.0975,FALSE
IL0970250,8.779,0.454901486,No Violation,,,,,
IL0970350,9.055,0.175624539,No Violation,FALSE,FALSE,,,
IL0970500,25.5075,0.171857732,No Violation,FALSE,FALSE,30,2.32125,FALSE
IL0970800,29.6905,0.47333869,No Violation,FALSE,FALSE,20,2,FALSE
IL0970850,4.985,0.018632995,No Violation,TRUE,FALSE,38,0,FALSE
IL0970900,6.79,0.047265253,No Violation,TRUE,FALSE,,,
IL0971000,16.277,0.952981679,No Violation,FALSE,FALSE,81.66666667,1.416666667,FALSE
IL0971150,10.17075,0.97506141,No Violation,FALSE,FALSE,,,
IL0971250,27.09675,1.209912162,No Violation,FALSE,FALSE,31,2.025,FALSE
IL0971500,10.87225,0.752834974,No Violation,FALSE,FALSE,,,
IL0971550,12.78775,1.071620748,No Violation,,,,,
IL0971750,7.77625,0.043084307,No Violation,TRUE,FALSE,,,
IL0971850,13.00675,1.064578369,No Violation,FALSE,FALSE,,,
IL0971900,27.827,2.158368952,No Violation,FALSE,FALSE,0,2.05,FALSE
IL0972000,31.69666667,0.418258988,No Violation,FALSE,FALSE,,,
IL0974080,5.7495,0.018905763,No Violation,FALSE,TRUE,118.5714286,1.271428571,FALSE
IL0974340,30.7825,0.315876804,No Violation,FALSE,FALSE,,,
IL0975227,24.06725,0.973209268,No Violation,FALSE,FALSE,17.5,1.95,FALSE
IL0975615,23.14875,0.421764734,No Violation,FALSE,FALSE,,,
IL0977350,8.7075,0.046686309,No Violation,TRUE,FALSE,,,
IL0990800,4.284,0.042477707,No Violation,FALSE,FALSE,1235,0,FALSE
IL0990850,4.814,0.214058805,No Violation,FALSE,FALSE,1006.5,0,FALSE
IL0995030,33.33,0.151937741,No Violation,FALSE,TRUE,25,3.04975,FALSE
IL1030200,14.305,0.743744868,No Violation,FALSE,FALSE,14.28571429,0.192857143,FALSE
IL1050550,3.601,0.454177336,No Violation,FALSE,FALSE,2305.61,0,FALSE
IL1055030,14.305,0.028288466,No Violation,FALSE,TRUE,40,3.4515,FALSE
IL1075030,19.795,0.07539891,No Violation,FALSE,FALSE,38.63636364,1.492454545,FALSE
IL1090350,41.585,2.419872418,No Violation,FALSE,FALSE,78.5,4.375,FALSE
IL1110050,31.503,0.591205145,No Violation,,,177.0588235,1.747058824,FALSE
IL1110100,14.014,0.666392186,No Violation,FALSE,FALSE,171.6666667,0.288888889,FALSE
IL1110150,17.4715,1.032505725,No Violation,FALSE,FALSE,78.68181818,1.133454545,FALSE
IL1110350,5.0865,0.013010193,No Violation,FALSE,FALSE,50.7,0.103,FALSE
IL1110400,16.4395,0.385371003,No Violation,FALSE,FALSE,5.625,1.33125,FALSE
IL1110600,21.225,1.712573355,No Violation,FALSE,FALSE,93.75,0.99375,FALSE
IL1110950,24.825,1.119775225,No Violation,FALSE,FALSE,81.66666667,1.775,FALSE
IL1130200,34.2065,0.249612987,No Violation,FALSE,TRUE,44.675,3.875,FALSE
IL1130900,10.2265,2.13382661,No Violation,FALSE,TRUE,160.962963,3.492592593,TRUE
IL1150150,23.575,0.080284805,No Violation,FALSE,FALSE,7.5,3.39025,FALSE
IL1175100,23.29925,0.120775666,No Violation,FALSE,TRUE,,,
IL1190150,9.717,0.799598607,No Violation,,,214.2857143,0,FALSE
IL1190250,13.405,0.085728858,No Violation,TRUE,FALSE,90.55555556,0.183333333,FALSE
IL1190300,14.77,0.795749567,No Violation,FALSE,FALSE,,,
IL1191000,19.82,0.590043073,No Violation,FALSE,FALSE,122.5,1.248375,FALSE
IL1191150,32.6955,2.471654644,No Violation,,,97.77777778,2.533333333,FALSE
IL1194280,8.603,0.373991712,No Violation,FALSE,FALSE,132.8333333,0.491666667,FALSE
IL1195030,29.1075,0.044484165,No Violation,FALSE,TRUE,30,5.00875,FALSE
IL1195150,34.64,0.158432505,No Violation,,,42.5,5.14625,FALSE
IL1195220,26.4395,0.148998964,No Violation,FALSE,TRUE,,,
IL1214220,21.73875,0.811584034,No Violation,,,58.25,5.225,FALSE
IL1310050,2.2455,0.011963457,No Violation,FALSE,FALSE,35.7595,0,FALSE
IL1330300,19.1275,0.115720493,No Violation,FALSE,FALSE,,,
IL1350400,28.024,0.131774384,No Violation,TRUE,TRUE,50.78975,5.7917,FALSE
IL1370200,34.245,0.447114964,No Violation,FALSE,FALSE,65,2.05,FALSE
IL1390300,41.4325,0.898451683,No Violation,FALSE,FALSE,72.696,2.939,FALSE
IL1410100,2.3135,0.006768492,No Violation,FALSE,FALSE,13.0925,0,FALSE
IL1410450,4.381,0.019988773,No Violation,FALSE,FALSE,10.04966667,0,FALSE
IL1430080,0.782,0.000535228,Uncertain (No TTHM Data),FALSE,FALSE,2830.955,0,FALSE
IL1435030,19.445,0.260738226,No Violation,FALSE,TRUE,52.5,4.57625,FALSE
IL1490050,9.1105,0.511452118,No Violation,TRUE,FALSE,34.8815,0,FALSE
IL1570400,0.575,0.003150842,No Violation,FALSE,FALSE,,,
IL1570600,67.95375,0.45644377,No Violation,FALSE,TRUE,27.08875,6.2394,FALSE
IL1610100,0.91,0.002761281,No Violation,FALSE,FALSE,496.1186667,1.2529,FALSE
IL1610250,30.78,0.553934775,No Violation,FALSE,TRUE,47.75,7.2,FALSE
IL1610450,16.93,0.03922479,No Violation,FALSE,TRUE,17.5,6.33975,FALSE
IL1610650,47.37,3.005908334,No Violation,FALSE,TRUE,31.5,6,FALSE
IL1614260,3.91,0.025054315,No Violation,FALSE,FALSE,47.81583333,1.794783333,FALSE
IL1630250,137.22425,3.834705763,Violation,,,,,
IL1631100,54.2475,0.288703216,No Violation,FALSE,FALSE,,,
IL1635030,51.3725,0.790152533,No Violation,FALSE,TRUE,,,
IL1635040,25.235,0.223008034,No Violation,FALSE,TRUE,32.5,5.2725,FALSE
IL1670300,36.4085,1.504583221,No Violation,FALSE,FALSE,,,
IL1671200,27.32333333,0.056777236,No Violation,FALSE,TRUE,36.4,3.646666667,FALSE
IL1770200,33.84,2.226458613,No Violation,FALSE,FALSE,145,0.6875,FALSE
IL1790200,17.21,0.675585163,No Violation,,,99.77272727,1.440909091,FALSE
IL1790500,14.1455,0.546917259,No Violation,TRUE,TRUE,127.125,4.91875,TRUE
IL1790750,18.4595,1.202707951,No Violation,TRUE,FALSE,34,1.65,FALSE
IL1795040,6.14,0.327577552,No Violation,FALSE,FALSE,77.85714286,0.075571429,FALSE
IL1835120,18.55825,0.406658736,No Violation,FALSE,TRUE,49.75,3.8,FALSE
IL1895600,54.4475,0.28234254,No Violation,FALSE,TRUE,,,
IL1915100,35.108125,0.324838538,No Violation,TRUE,TRUE,,,
IL1955040,6.03,0.72649912,No Violation,TRUE,FALSE,148.5714286,0.524928571,FALSE
IL1970100,27.515,0.34826467,No Violation,FALSE,FALSE,,,
IL1970250,6.6,0.03570838,No Violation,,,75,1.32525,FALSE
IL1970400,32.635,0.421816422,No Violation,FALSE,FALSE,36.66666667,1.447111111,FALSE
IL1970450,0,0,No Violation,FALSE,TRUE,198,0.453846154,FALSE
IL1970500,10.005,0.211250777,No Violation,,,56,1.2822,FALSE
IL1970600,21.945,0.091733243,No Violation,FALSE,FALSE,,,
IL1970700,25.68,0.302022213,No Violation,FALSE,FALSE,,,
IL1970800,30.725,0.121455872,No Violation,FALSE,FALSE,,,
IL1970900,8.178441,0.077627705,No Violation,TRUE,FALSE,117.826087,,FALSE
IL1974151,27.3575,0.417002515,No Violation,FALSE,FALSE,,,
IL1975080,2.495,0.015312252,No Violation,TRUE,FALSE,71.66666667,1.109,FALSE
IL1990400,24.528,0.065045128,No Violation,,,,,
IL1990550,23.58625,0.949052661,No Violation,FALSE,TRUE,,,
IL1995200,30.10025,0.391492979,No Violation,FALSE,TRUE,37.25,4.05,FALSE
IL2010150,10.15,0.701841507,No Violation,FALSE,FALSE,43.33333333,0,FALSE
IL2010250,2.8545,0.006590212,No Violation,FALSE,FALSE,0,0,FALSE
IL2010300,6.2925,0.015064554,No Violation,FALSE,FALSE,21.79628571,0,FALSE
IL2010450,5.796,0.33750446,No Violation,FALSE,FALSE,,,
IL2015500,7.6725,0.741284653,No Violation,FALSE,FALSE,99.625,0,FALSE
IL3152850,1.5585,0.003622741,Uncertain (No TTHM Data),FALSE,FALSE,44.206,0,FALSE
IN2640883,0.3995,0.000330148,Uncertain (No TTHM Data),FALSE,FALSE,47.962,0.5993,FALSE
IN5201002,7.205,0.061574032,Uncertain (No TTHM Data),TRUE,FALSE,97.75,1.4,FALSE
IN5202009,15.9585,0.022216083,Uncertain (No TTHM Data),FALSE,TRUE,,,
IN5202020,26.74825,0.05572579,Uncertain (No TTHM Data),FALSE,FALSE,33.85,8.5175,FALSE
IN5203002,13.3475,0.072770193,Uncertain (No TTHM Data),FALSE,FALSE,31.9,0,FALSE
IN5203004,8.3,0.028112799,Uncertain (No TTHM Data),FALSE,FALSE,0,0.625,FALSE
IN5206003,14.108,0.038762739,Uncertain (No TTHM Data),FALSE,TRUE,65.375,4.485,FALSE
IN5207001,23.076,0.253829275,Uncertain (No TTHM Data),FALSE,FALSE,44.15,1.18,FALSE
IN5209012,23.56,0.70350562,Uncertain (No TTHM Data),FALSE,FALSE,55.2,0,FALSE
IN5210002,38.0185,0.315365891,Uncertain (No TTHM Data),FALSE,TRUE,0,4.08,FALSE
IN5210005,26.345,0.281021508,Uncertain (No TTHM Data),FALSE,FALSE,40,1.205,FALSE
IN5210010,25.015,0.30434972,Uncertain (No TTHM Data),,,67,0.535,FALSE
IN5210011,27.4,0.477460549,Uncertain (No TTHM Data),FALSE,FALSE,,,
IN5210016,22,0.222524616,Uncertain (No TTHM Data),FALSE,FALSE,75.4,0,FALSE
IN5211001,13.925,0.05304023,Uncertain (No TTHM Data),FALSE,FALSE,0,0,FALSE
IN5212003,33.074,0.303800309,Uncertain (No TTHM Data),FALSE,FALSE,49.9,0.82,FALSE
IN5214007,20.475,0.254897169,Uncertain (No TTHM Data),FALSE,FALSE,35.85,0,FALSE
IN5216002,36.70866667,0.090851166,Uncertain (No TTHM Data),FALSE,FALSE,22.7,2.89,FALSE
IN5217001,10.179,0.021485878,Uncertain (No TTHM Data),FALSE,FALSE,15.625,1.2375,FALSE
IN5218012,24.32,0.049657657,Uncertain (No TTHM Data),FALSE,TRUE,20,3.44325,FALSE
IN5219009,27.72,0.039446411,Uncertain (No TTHM Data),FALSE,FALSE,0,3.2,FALSE
IN5219012,39.437,0.060573262,Uncertain (No TTHM Data),FALSE,TRUE,0,3.1825,FALSE
IN5220008,24.5335,0.066285992,Uncertain (No TTHM Data),,,35.1,0.5425,FALSE
IN5220009,18.1275,0.270679389,Uncertain (No TTHM Data),FALSE,TRUE,53.125,0.535,FALSE
IN5220012,9.4025,0.01229168,Uncertain (No TTHM Data),FALSE,FALSE,0,3.150475,FALSE
IN5220027,6.1625,0.00951101,Uncertain (No TTHM Data),FALSE,FALSE,7.9105,1.3462,FALSE
IN5220037,2.9,0.005513749,Uncertain (No TTHM Data),FALSE,FALSE,31.8575,0,FALSE
IN5221001,5.96,0.182791402,Uncertain (No TTHM Data),FALSE,FALSE,36.425,0.6975,FALSE
IN5226008,14.425,0.167172829,Uncertain (No TTHM Data),FALSE,FALSE,0,1.75,FALSE
IN5227014,2.2885,0.006328729,Uncertain (No TTHM Data),FALSE,FALSE,86.75,1.76,FALSE
IN5228003,3.0945,0.026119606,Uncertain (No TTHM Data),FALSE,FALSE,28.16666667,0,FALSE
IN5229004,17.72525,0.430591398,Uncertain (No TTHM Data),TRUE,FALSE,66.825,0.52,FALSE
IN5229009,18.4445,0.058589804,Uncertain (No TTHM Data),FALSE,TRUE,41.51666667,1.506666667,FALSE
IN5229015,19.965,0.282956632,Uncertain (No TTHM Data),FALSE,FALSE,41.66666667,0,FALSE
IN5230004,12.15,0.059379656,Uncertain (No TTHM Data),FALSE,FALSE,37.45,0.9375,FALSE
IN5231003,6.6995,0.217360258,Uncertain (No TTHM Data),FALSE,FALSE,,,
IN5231005,27.145,0.383637222,Uncertain (No TTHM Data),FALSE,FALSE,81,0,FALSE
IN5232002,17.715,0.053152317,Uncertain (No TTHM Data),FALSE,TRUE,,,
IN5232020,21.685,0.30369896,Uncertain (No TTHM Data),FALSE,FALSE,59.875,1.2,FALSE
IN5233011,9.09,0.190522958,Uncertain (No TTHM Data),FALSE,FALSE,55.55,0,FALSE
IN5234007,21.3825,0.068925109,Uncertain (No TTHM Data),FALSE,TRUE,15,4.863,FALSE
IN5235005,23.53,0.096227282,Uncertain (No TTHM Data),FALSE,FALSE,50.475,0.9475,FALSE
IN5235012,9.7065,0.199116194,Uncertain (No TTHM Data),FALSE,FALSE,46.9535,1.1149,FALSE
IN5236003,20.309,0.470711218,Uncertain (No TTHM Data),FALSE,FALSE,16.35,0.51,FALSE
IN5236005,10.595,0.047110115,Uncertain (No TTHM Data),FALSE,FALSE,15,0.5575,FALSE
IN5237005,15.715,0.051006403,Uncertain (No TTHM Data),TRUE,FALSE,37.5,1.15,FALSE
IN5239006,5.4025,0.041560169,Uncertain (No TTHM Data),FALSE,FALSE,35.6,0,FALSE
IN5240002,10.3675,0.055903575,Uncertain (No TTHM Data),FALSE,FALSE,,,
IN5240006,9.827,0.04943687,Uncertain (No TTHM Data),FALSE,FALSE,33.3,0,FALSE
IN5241001,11.9605,0.378862715,Uncertain (No TTHM Data),,,49.725,0,FALSE
IN5241005,9.685,0.221889553,Uncertain (No TTHM Data),FALSE,FALSE,38.75,0.80025,FALSE
IN5241015,5.406,0.03289184,Uncertain (No TTHM Data),FALSE,FALSE,,,
IN5242014,12.2145,0.059265071,Uncertain (No TTHM Data),FALSE,FALSE,46.9,0,FALSE
IN5242018,19.6235,0.457074949,Uncertain (No TTHM Data),FALSE,FALSE,,,
IN5243030,16.12,0.216699241,Uncertain (No TTHM Data),FALSE,FALSE,40,1.217,FALSE
IN5245008,20.959,0.588018071,Uncertain (No TTHM Data),FALSE,FALSE,,,
IN5245011,12.78825,0.380857904,Uncertain (No TTHM Data),FALSE,FALSE,,,
IN5245012,24.31875,0.340476344,Uncertain (No TTHM Data),,,27.15,1.8775,FALSE
IN5245015,19.99,0.29781047,Uncertain (No TTHM Data),FALSE,TRUE,13.75,1.9185,FALSE
IN5245019,11.88375,0.298151671,Uncertain (No TTHM Data),FALSE,TRUE,,,
IN5245020,17.0405,0.429186624,Uncertain (No TTHM Data),FALSE,TRUE,8.775,1.775,FALSE
IN5245021,12.24475,0.208681419,Uncertain (No TTHM Data),FALSE,FALSE,,,
IN5245031,15.89475,0.2307623,Uncertain (No TTHM Data),,,,,
IN5245041,25.449,0.903692893,Uncertain (No TTHM Data),FALSE,TRUE,,,
IN5245043,8.182,0.240350448,Uncertain (No TTHM Data),FALSE,FALSE,14.85,1.3325,FALSE
IN5245057,19.575,0.234895838,Uncertain (No TTHM Data),FALSE,TRUE,,,
IN5246017,11.6275,0.042185786,Uncertain (No TTHM Data),FALSE,FALSE,59.825,1.0325,FALSE
IN5246020,9.557,0.237583816,Uncertain (No TTHM Data),FALSE,TRUE,15.325,2.1675,FALSE
IN5247001,40.95125,0.084584589,Uncertain (No TTHM Data),FALSE,FALSE,27.575,3.4,FALSE
IN5247004,20.16,0.18157759,Uncertain (No TTHM Data),FALSE,FALSE,,,
IN5248002,12.562,0.066741509,Uncertain (No TTHM Data),FALSE,FALSE,43.125,0.5175,FALSE
IN5249004,47.176,0.280238206,Uncertain (No TTHM Data),FALSE,TRUE,34.66,3.003333333,FALSE
IN5249005,41.365,0.550110411,Uncertain (No TTHM Data),,,51.8,1.026666667,FALSE
IN5249008,13.5395,0.265507863,Uncertain (No TTHM Data),FALSE,FALSE,56.4,4.63,FALSE
IN5250010,19.3965,0.056151929,Uncertain (No TTHM Data),FALSE,FALSE,34.625,0.8175,FALSE
IN5252016,11.8035,0.066588392,Uncertain (No TTHM Data),TRUE,FALSE,42.05,1.445,FALSE
IN5253002,40.6005,0.063233605,Uncertain (No TTHM Data),FALSE,TRUE,0,3.4975,FALSE
IN5253004,42.2925,0.043403871,Uncertain (No TTHM Data),FALSE,TRUE,,,
IN5253007,45.1715,0.154053361,Uncertain (No TTHM Data),FALSE,TRUE,,,
IN5254005,14.47,0.058916974,Uncertain (No TTHM Data),FALSE,FALSE,25,1.9315,FALSE
IN5255009,2.1715,0.015583527,Uncertain (No TTHM Data),TRUE,FALSE,46.4,0,FALSE
IN5263001,42.208625,0.059205386,Uncertain (No TTHM Data),FALSE,TRUE,,,
IN5264029,20.3365,0.105001758,Uncertain (No TTHM Data),FALSE,FALSE,38.475,0.7,FALSE
IN5267004,18.46333333,0.185812919,Uncertain (No TTHM Data),,,23.2,0,FALSE
IN5271009,24.7625,0.103696627,Uncertain (No TTHM Data),FALSE,FALSE,22.16666667,0.491666667,FALSE
IN5271014,7.9485,0.227636608,Uncertain (No TTHM Data),TRUE,FALSE,51.52222222,0.07,FALSE
IN5272002,26.86775,0.419553157,Uncertain (No TTHM Data),FALSE,FALSE,23.15,4.9125,FALSE
IN5273002,7.33,0.044857182,Uncertain (No TTHM Data),FALSE,FALSE,25,0,FALSE
IN5279013,4.41,0.023637886,Uncertain (No TTHM Data),FALSE,TRUE,69.65,0.94,FALSE
