PWSID,STG2_MCL,Adv.Treat,Chloramines,Bromide_ppb,TOC_ppm,Impaired.Source
IN5219012,Uncertain (No TTHM Data),FALSE,TRUE,0,3.1825,FALSE
IN5220008,Uncertain (No TTHM Data),,,35.1,0.5425,FALSE
IN5220009,Uncertain (No TTHM Data),FALSE,TRUE,53.125,0.535,FALSE
IN5220012,Uncertain (No TTHM Data),FALSE,FALSE,0,3.150475,FALSE
IN5220027,Uncertain (No TTHM Data),FALSE,FALSE,7.9105,1.3462,FALSE
IN5220037,Uncertain (No TTHM Data),FALSE,FALSE,31.8575,0,FALSE
IN5221001,Uncertain (No TTHM Data),FALSE,FALSE,36.425,0.6975,FALSE
IN5226008,Uncertain (No TTHM Data),FALSE,FALSE,0,1.75,FALSE
IN5227014,Uncertain (No TTHM Data),FALSE,FALSE,86.75,1.76,FALSE
IN5228003,Uncertain (No TTHM Data),FALSE,FALSE,28.16666667,0,FALSE
IN5229004,Uncertain (No TTHM Data),TRUE,FALSE,66.825,0.52,FALSE
IN5229009,Uncertain (No TTHM Data),FALSE,TRUE,41.51666667,1.506666667,FALSE
IN5229015,Uncertain (No TTHM Data),FALSE,FALSE,41.66666667,0,FALSE
IN5230004,Uncertain (No TTHM Data),FALSE,FALSE,37.45,0.9375,FALSE
IN5231003,Uncertain (No TTHM Data),FALSE,FALSE,,,
IN5231005,Uncertain (No TTHM Data),FALSE,FALSE,81,0,FALSE
IN5232002,Uncertain (No TTHM Data),FALSE,TRUE,,,
IN5232020,Uncertain (No TTHM Data),FALSE,FALSE,59.875,1.2,FALSE
IN5233011,Uncertain (No TTHM Data),FALSE,FALSE,55.55,0,FALSE
IN5234007,Uncertain (No TTHM Data),FALSE,TRUE,15,4.863,FALSE
IN5235005,Uncertain (No TTHM Data),FALSE,FALSE,50.475,0.9475,FALSE
IN5235012,Uncertain (No TTHM Data),FALSE,FALSE,46.9535,1.1149,FALSE
IN5236003,Uncertain (No TTHM Data),FALSE,FALSE,16.35,0.51,FALSE
IN5236005,Uncertain (No TTHM Data),FALSE,FALSE,15,0.5575,FALSE
IN5237005,Uncertain (No TTHM Data),TRUE,FALSE,37.5,1.15,FALSE
IN5239006,Uncertain (No TTHM Data),FALSE,FALSE,35.6,0,FALSE
IN5240002,Uncertain (No TTHM Data),FALSE,FALSE,,,
IN5240006,Uncertain (No TTHM Data),FALSE,FALSE,33.3,0,FALSE
IN5241001,Uncertain (No TTHM Data),,,49.725,0,FALSE
IN5241005,Uncertain (No TTHM Data),FALSE,FALSE,38.75,0.80025,FALSE
IN5241015,Uncertain (No TTHM Data),FALSE,FALSE,,,
IN5242014,Uncertain (No TTHM Data),FALSE,FALSE,46.9,0,FALSE
IN5242018,Uncertain (No TTHM Data),FALSE,FALSE,,,
IN5243030,Uncertain (No TTHM Data),FALSE,FALSE,40,1.217,FALSE
IN5245008,Uncertain (No TTHM Data),FALSE,FALSE,,,
IN5245011,Uncertain (No TTHM Data),FALSE,FALSE,,,
IN5245012,Uncertain (No TTHM Data),,,27.15,1.8775,FALSE
IN5245015,Uncertain (No TTHM Data),FALSE,TRUE,13.75,1.9185,FALSE
IN5245019,Uncertain (No TTHM Data),FALSE,TRUE,,,
IN5245020,Uncertain (No TTHM Data),FALSE,TRUE,8.775,1.775,FALSE
IN5245021,Uncertain (No TTHM Data),FALSE,FALSE,,,
IN5245031,Uncertain (No TTHM Data),,,,,
IN5245041,Uncertain (No TTHM Data),FALSE,TRUE,,,
IN5245043,Uncertain (No TTHM Data),FALSE,FALSE,14.85,1.3325,FALSE
IN5245057,Uncertain (No TTHM Data),FALSE,TRUE,,,
IN5246017,Uncertain (No TTHM Data),FALSE,FALSE,59.825,1.0325,FALSE
IN5246020,Uncertain (No TTHM Data),FALSE,TRUE,15.325,2.1675,FALSE
IN5247001,Uncertain (No TTHM Data),FALSE,FALSE,27.575,3.4,FALSE
IN5247004,Uncertain (No TTHM Data),FALSE,FALSE,,,
IN5248002,Uncertain (No TTHM Data),FALSE,FALSE,43.125,0.5175,FALSE
IN5249004,Uncertain (No TTHM Data),FALSE,TRUE,34.66,3.003333333,FALSE
IN5249005,Uncertain (No TTHM Data),,,51.8,1.026666667,FALSE
IN5249008,Uncertain (No TTHM Data),FALSE,FALSE,56.4,4.63,FALSE
IN5250010,Uncertain (No TTHM Data),FALSE,FALSE,34.625,0.8175,FALSE
IN5252016,Uncertain (No TTHM Data),TRUE,FALSE,42.05,1.445,FALSE
IN5253002,Uncertain (No TTHM Data),FALSE,TRUE,0,3.4975,FALSE
IN5253004,Uncertain (No TTHM Data),FALSE,TRUE,,,
IN5253007,Uncertain (No TTHM Data),FALSE,TRUE,,,
IN5254005,Uncertain (No TTHM Data),FALSE,FALSE,25,1.9315,FALSE
IN5255009,Uncertain (No TTHM Data),TRUE,FALSE,46.4,0,FALSE
IN5263001,Uncertain (No TTHM Data),FALSE,TRUE,,,
IN5264029,Uncertain (No TTHM Data),FALSE,FALSE,38.475,0.7,FALSE
IN5267004,Uncertain (No TTHM Data),,,23.2,0,FALSE
IN5271009,Uncertain (No TTHM Data),FALSE,FALSE,22.16666667,0.491666667,FALSE
IN5271014,Uncertain (No TTHM Data),TRUE,FALSE,51.52222222,0.07,FALSE
IN5272002,Uncertain (No TTHM Data),FALSE,FALSE,23.15,4.9125,FALSE
IN5273002,Uncertain (No TTHM Data),FALSE,FALSE,25,0,FALSE
IN5279013,Uncertain (No TTHM Data),FALSE,TRUE,69.65,0.94,FALSE
IN5279015,Uncertain (No TTHM Data),FALSE,FALSE,363.1166667,0,FALSE
IN5279020,Uncertain (No TTHM Data),FALSE,FALSE,52.5,0,FALSE
IN5282002,Uncertain (No TTHM Data),FALSE,TRUE,30,3.42275,FALSE
IN5282003,Violation,,FALSE,,,
IN5283004,Uncertain (No TTHM Data),FALSE,FALSE,36.75266667,0,FALSE
IN5284012,Uncertain (No TTHM Data),FALSE,TRUE,60,1.373,FALSE
IN5285003,Uncertain (No TTHM Data),FALSE,FALSE,22.5,1.114,FALSE
IN5287001,Uncertain (No TTHM Data),FALSE,FALSE,30.45,0,FALSE
IN5287002,Uncertain (No TTHM Data),FALSE,FALSE,55.1,0,FALSE
IN5287004,Uncertain (No TTHM Data),FALSE,FALSE,71.66666667,1.405166667,FALSE
IN5289012,Uncertain (No TTHM Data),FALSE,TRUE,22,1.8341,FALSE
IN5291011,Uncertain (No TTHM Data),FALSE,FALSE,43.153,1.54135,FALSE
KS2000103,Uncertain (No TTHM Data),FALSE,TRUE,56.5,4.925,FALSE
KS2000506,Uncertain (No TTHM Data),FALSE,TRUE,39.75,5.3325,FALSE
KS2000911,Uncertain (No TTHM Data),,,207.85,0.745,FALSE
KS2001503,Uncertain (No TTHM Data),FALSE,TRUE,52.25,3.775,FALSE
KS2001507,Uncertain (No TTHM Data),FALSE,TRUE,,,
KS2001511,Uncertain (No TTHM Data),FALSE,TRUE,70.65,3.58,FALSE
KS2003108,Uncertain (No TTHM Data),FALSE,FALSE,,,
KS2003304,Uncertain (No TTHM Data),FALSE,FALSE,8.875,0,FALSE
KS2003509,Uncertain (No TTHM Data),FALSE,TRUE,156.5,0.525,FALSE
KS2003513,Uncertain (No TTHM Data),FALSE,TRUE,32.825,3.35,FALSE
KS2003701,Uncertain (No TTHM Data),TRUE,TRUE,,,
KS2003705,Uncertain (No TTHM Data),FALSE,FALSE,353,0,FALSE
KS2003720,Uncertain (No TTHM Data),FALSE,FALSE,580,0,FALSE
KS2004503,Uncertain (No TTHM Data),FALSE,TRUE,84.5625,4.36375,FALSE
KS2004513,Uncertain (No TTHM Data),FALSE,FALSE,,,
KS2005111,Uncertain (No TTHM Data),FALSE,TRUE,315,2.9715,TRUE
KS2005511,Uncertain (No TTHM Data),FALSE,FALSE,272.3809524,0.2,FALSE
KS2005710,Uncertain (No TTHM Data),FALSE,FALSE,179.6666667,0.152333333,FALSE
KS2005906,Uncertain (No TTHM Data),FALSE,TRUE,58.8,4.86,FALSE
KS2006108,Uncertain (No TTHM Data),FALSE,FALSE,116.7318182,1.523636364,FALSE
KS2006114,Uncertain (No TTHM Data),FALSE,FALSE,77,1.5415,FALSE
KS2007904,Uncertain (No TTHM Data),FALSE,FALSE,,,
KS2007905,Uncertain (No TTHM Data),FALSE,FALSE,81.5,0,FALSE
KS2009106,Uncertain (No TTHM Data),FALSE,TRUE,50,4.74925,FALSE
KS2009110,Uncertain (No TTHM Data),FALSE,TRUE,97.75,3.760833333,FALSE
KS2009115,Uncertain (No TTHM Data),FALSE,TRUE,94.6125,3.90125,FALSE
KS2009914,Uncertain (No TTHM Data),FALSE,TRUE,46.575,6.0275,FALSE
KS2010311,Uncertain (No TTHM Data),FALSE,TRUE,,,
KS2010317,Uncertain (No TTHM Data),FALSE,TRUE,53.6875,4.6125,FALSE
KS2011105,Uncertain (No TTHM Data),FALSE,TRUE,48.45,4.6875,FALSE
KS2011110,Uncertain (No TTHM Data),FALSE,TRUE,,,
KS2011309,Uncertain (No TTHM Data),FALSE,FALSE,109.5,0.98,FALSE
KS2015509,Uncertain (No TTHM Data),TRUE,FALSE,84,0,FALSE
KS2016112,Uncertain (No TTHM Data),FALSE,TRUE,104,2.2,TRUE
KS2016914,Uncertain (No TTHM Data),FALSE,TRUE,234.25,5.8075,TRUE
KS2017308,Uncertain (No TTHM Data),FALSE,TRUE,84.32,4.752,FALSE
KS2017312,Uncertain (No TTHM Data),FALSE,FALSE,200,1.2,FALSE
KS2017322,Uncertain (No TTHM Data),FALSE,FALSE,158,0,FALSE
KS2017328,Uncertain (No TTHM Data),FALSE,TRUE,,,
KS2017504,Uncertain (No TTHM Data),,,131.8632857,0,FALSE
KS2017701,Violation,,TRUE,90.55,5.665,FALSE
KS2017718,Uncertain (No TTHM Data),FALSE,TRUE,,,
KS2018501,Uncertain (No TTHM Data),FALSE,FALSE,67.39325,0,FALSE
KS2019119,Uncertain (No TTHM Data),FALSE,TRUE,190,4.925,TRUE
KS2020906,Uncertain (No TTHM Data),FALSE,TRUE,58,2.8,FALSE
KY0011016,No Violation,,,0,2.5265,FALSE
KY0020956,No Violation,FALSE,FALSE,,,
KY0030239,No Violation,,,20,2.41675,FALSE
KY0050929,No Violation,FALSE,FALSE,0,1.925,FALSE
KY0070282,No Violation,FALSE,FALSE,0,1.65,FALSE
KY0070353,No Violation,FALSE,FALSE,0,0.925,FALSE
KY0080034,No Violation,FALSE,FALSE,,,
KY0080135,No Violation,TRUE,FALSE,,,
KY0090343,Violation,,TRUE,10,4.18025,FALSE
KY0100011,No Violation,FALSE,FALSE,0,2.175,FALSE
KY0100944,Violation,,FALSE,,,
KY0110097,No Violation,TRUE,FALSE,0,2.909,FALSE
KY0140079,No Violation,FALSE,FALSE,,,
KY0140966,No Violation,FALSE,FALSE,0,0,FALSE
KY0150300,No Violation,FALSE,TRUE,,,
KY0160052,No Violation,FALSE,FALSE,5.275,2.6125,FALSE
KY0180306,No Violation,FALSE,FALSE,22.15,0,FALSE
KY0220164,No Violation,,,35.75,2.15,FALSE
KY0220555,No Violation,FALSE,FALSE,15,2.7375,FALSE
KY0230556,No Violation,,,,,
KY0240201,No Violation,FALSE,FALSE,0,2,FALSE
KY0240521,No Violation,FALSE,FALSE,,,
KY0250473,No Violation,FALSE,FALSE,21.325,2.29,FALSE
KY0260737,No Violation,FALSE,FALSE,22.5,1.8095,FALSE
KY0270003,No Violation,,,0,1.815,FALSE
KY0300109,No Violation,FALSE,FALSE,,,
KY0300336,No Violation,FALSE,FALSE,55.2,0.84,FALSE
KY0300387,No Violation,FALSE,FALSE,,,
KY0300450,No Violation,FALSE,FALSE,,,
KY0310114,Violation,,,7.5,2.43425,FALSE
KY0340250,No Violation,FALSE,TRUE,21.66666667,2.676166667,FALSE
KY0350133,No Violation,FALSE,FALSE,,,
KY0360026,No Violation,FALSE,FALSE,75,1.95,FALSE
KY0360358,Violation,,FALSE,50,1.775,FALSE
KY0370143,No Violation,FALSE,TRUE,0,2.6,FALSE
KY0400151,No Violation,FALSE,FALSE,,,
KY0410047,No Violation,FALSE,FALSE,0,3.85,FALSE
KY0420274,No Violation,FALSE,FALSE,0,0,FALSE
KY0430616,No Violation,TRUE,FALSE,0,3.445,FALSE
KY0440167,No Violation,FALSE,FALSE,,,
KY0450169,Violation,,FALSE,20,2.836,FALSE
KY0450376,Violation,,FALSE,31,2.425,FALSE
KY0470175,No Violation,FALSE,TRUE,0,1.375,FALSE
KY0470393,No Violation,FALSE,TRUE,0,2.325,FALSE
KY0470990,No Violation,FALSE,FALSE,203.2,0,FALSE
KY0480498,No Violation,FALSE,FALSE,,,
KY0490179,No Violation,FALSE,FALSE,,,
KY0500166,No Violation,FALSE,FALSE,0,0,FALSE
KY0510188,No Violation,FALSE,FALSE,27.5,2.9065,FALSE
KY0510189,No Violation,,,,,
KY0520192,No Violation,FALSE,FALSE,54.7,1.015,FALSE
KY0540138,No Violation,TRUE,FALSE,,,
KY0540406,No Violation,FALSE,FALSE,,,
KY0540936,No Violation,TRUE,FALSE,0,3.766666667,FALSE
KY0550209,No Violation,FALSE,FALSE,0,2.25,FALSE
KY0560258,No Violation,FALSE,TRUE,35.4,3.155,FALSE
KY0570315,No Violation,,,15,2.348,FALSE
KY0580340,No Violation,FALSE,FALSE,0,2.05,FALSE
KY0590220,No Violation,TRUE,FALSE,25.83,3.246,FALSE
KY0610016,No Violation,FALSE,FALSE,0,2,FALSE
KY0630238,No Violation,FALSE,FALSE,0,2.175,FALSE
KY0630255,No Violation,FALSE,FALSE,0,1.9,FALSE
KY0630451,No Violation,,,,,
KY0630477,No Violation,FALSE,FALSE,0,1.775,FALSE
KY0630797,No Violation,,,,,
KY0700532,No Violation,FALSE,FALSE,6,1.9475,FALSE
KY0720113,No Violation,FALSE,FALSE,68.8915,1.271525,FALSE
KY0730533,No Violation,FALSE,FALSE,0,2.85,FALSE
KY0740276,No Violation,,,2.5,2.601,FALSE
KY0750055,No Violation,FALSE,FALSE,,,
KY0760224,No Violation,FALSE,FALSE,,,
KY0760370,Uncertain (No TTHM Data),FALSE,FALSE,0,2.375,FALSE
KY0760407,No Violation,FALSE,FALSE,,,
KY0780268,No Violation,FALSE,FALSE,,,
KY0790029,No Violation,FALSE,FALSE,7.651333333,0,FALSE
KY0790319,No Violation,FALSE,FALSE,28.9,0,FALSE
KY0810275,No Violation,FALSE,FALSE,0,2.775,FALSE
KY0820369,No Violation,,,,,
KY0830148,No Violation,FALSE,FALSE,,,
KY0870298,No Violation,,,12.5,2.97925,FALSE
KY0870367,Violation,,FALSE,,,
KY0890302,No Violation,,,,,
KY0900017,No Violation,FALSE,TRUE,0,3.4635,FALSE
KY0900323,No Violation,TRUE,TRUE,,,
KY0920332,Violation,,FALSE,0,2.675,FALSE
KY0930333,No Violation,FALSE,FALSE,43.85,0,FALSE
KY0960112,No Violation,FALSE,FALSE,,,
KY0970184,No Violation,FALSE,FALSE,0,1.875,FALSE
KY0980350,No Violation,FALSE,FALSE,75,1.725,FALSE
KY0980575,Violation,,FALSE,20,1.85125,FALSE
KY1000124,Violation,,FALSE,,,
KY1000311,No Violation,FALSE,FALSE,,,
KY1000362,No Violation,FALSE,FALSE,,,
KY1000363,No Violation,FALSE,FALSE,,,
KY1000403,No Violation,FALSE,FALSE,5,1.938,FALSE
KY1020891,No Violation,FALSE,FALSE,,,
KY1030375,No Violation,FALSE,FALSE,,,
KY1040377,No Violation,FALSE,FALSE,,,
KY1050157,No Violation,FALSE,TRUE,0,1.165,FALSE
KY1060324,No Violation,FALSE,TRUE,,,
KY1060394,No Violation,FALSE,TRUE,0,3.30025,FALSE
KY1070144,No Violation,FALSE,FALSE,0,1.355,FALSE
KY1080425,No Violation,FALSE,TRUE,,,
KY1090060,No Violation,FALSE,FALSE,5,2.59,FALSE
KY1110019,No Violation,FALSE,FALSE,0,2.533333333,FALSE
KY1140038,Violation,,FALSE,5.275,2.2575,FALSE
KY1140487,No Violation,FALSE,FALSE,,,
KY1150415,Violation,,FALSE,0,4.925,FALSE
KY1160291,No Violation,FALSE,FALSE,0,1.5,FALSE
KY1180085,No Violation,FALSE,FALSE,0,3.6,FALSE
KY1180093,No Violation,FALSE,FALSE,,,
KY1200439,No Violation,FALSE,TRUE,20,2.46675,FALSE
LA1001002,No Violation,FALSE,FALSE,105,,FALSE
LA1003001,No Violation,FALSE,FALSE,14.5,0,FALSE
LA1005030,No Violation,FALSE,TRUE,49.1,0.868333333,FALSE
LA1007001,No Violation,FALSE,TRUE,38.625,2.935,FALSE
LA1011001,No Violation,FALSE,FALSE,21.41428571,0.57,FALSE
LA1011008,No Violation,,,23.91363636,0,FALSE
LA1015002,No Violation,FALSE,TRUE,,,
LA1015004,No Violation,TRUE,TRUE,132.25,5.585,TRUE
LA1015018,No Violation,,,137.3694444,0,FALSE
LA1015022,No Violation,FALSE,TRUE,,,
LA1015040,No Violation,FALSE,TRUE,,,
LA1017006,No Violation,FALSE,TRUE,78.45,7.4375,FALSE
LA1017031,Violation,,TRUE,59.75,7.8425,FALSE
LA1019028,No Violation,FALSE,FALSE,73.5,0,FALSE
LA1019029,No Violation,FALSE,FALSE,151.1741935,0.033225806,FALSE
LA1019044,No Violation,FALSE,FALSE,79.95,0,FALSE
LA1019051,No Violation,FALSE,FALSE,153.6666667,0.165555556,FALSE
LA1019116,No Violation,FALSE,FALSE,66.41666667,0,FALSE
LA1019119,No Violation,FALSE,FALSE,82.5,0,FALSE
LA1021001,No Violation,FALSE,FALSE,715,0,FALSE
LA1029003,No Violation,FALSE,FALSE,103,1.6,FALSE
LA1031008,Violation,,TRUE,175,8.625,TRUE
LA1031011,No Violation,FALSE,FALSE,67.3,0.11,FALSE
LA1033003,No Violation,FALSE,FALSE,0,0,FALSE
LA1033005,No Violation,FALSE,TRUE,45.17142857,0.334285714,FALSE
LA1033030,No Violation,,,0,0,FALSE
LA1045009,No Violation,FALSE,TRUE,68,2.49,FALSE
LA1047005,No Violation,FALSE,TRUE,20,1.29,FALSE
LA1051001,No Violation,,,52.6,3.0275,FALSE
LA1051003,No Violation,FALSE,TRUE,53.6,3.195,FALSE
LA1051004,Violation,,TRUE,36.36666667,3.58,FALSE
LA1053003,No Violation,,,171.5,0,FALSE
LA1053012,No Violation,FALSE,FALSE,105,0,FALSE
LA1055017,No Violation,FALSE,FALSE,50.13055556,0,FALSE
LA1055156,No Violation,FALSE,FALSE,,,
LA1055191,No Violation,FALSE,FALSE,,,
LA1057001,No Violation,FALSE,TRUE,37.8875,3.82625,FALSE
LA1057003,No Violation,FALSE,TRUE,39.8,4.5125,FALSE
LA1061007,No Violation,FALSE,FALSE,60.66666667,0,FALSE
LA1061017,No Violation,FALSE,FALSE,66.725,0,FALSE
LA1063004,No Violation,,,10.08,0.323,FALSE
LA1063017,No Violation,FALSE,TRUE,0,0,FALSE
LA1063019,No Violation,FALSE,FALSE,31.75,0,FALSE
LA1063039,No Violation,,FALSE,13.94666667,0,FALSE
LA1067003,No Violation,,,318,0.168333333,FALSE
LA1069007,No Violation,FALSE,TRUE,35.225,6.605,FALSE
LA1071001,No Violation,FALSE,TRUE,40,3.625,FALSE
LA1071009,No Violation,FALSE,TRUE,47.625,3.3375,FALSE
LA1073031,Violation,,TRUE,77.25,5.9225,FALSE
LA1073047,Violation,,FALSE,428.3333333,2.441666667,TRUE
LA1073055,Violation,,,546.7,0,FALSE
LA1073056,No Violation,FALSE,TRUE,388.3333333,0.189166667,FALSE
LA1073058,Violation,,FALSE,305,2.283333333,TRUE
LA1073071,Violation,,,,,
LA1073100,Violation,,FALSE,158.1,0.67,FALSE
LA1075001,No Violation,FALSE,TRUE,44.9,3.1775,FALSE
LA1077009,No Violation,FALSE,FALSE,11.5,0,FALSE
LA1079001,No Violation,FALSE,FALSE,93.26875,0.295,FALSE
LA1079004,No Violation,FALSE,FALSE,183.76,0,FALSE
LA1079016,No Violation,FALSE,FALSE,153.5125,0.49,FALSE
LA1079017,Violation,,TRUE,7.4,5.825,FALSE
LA1087001,No Violation,FALSE,TRUE,45.36666667,2.24,FALSE
LA1089001,No Violation,FALSE,TRUE,0,3.25,FALSE
LA1089002,No Violation,FALSE,TRUE,0,3.3,FALSE
LA1095003,No Violation,,,50.575,3.4825,FALSE
LA1095007,No Violation,,,175.75,1.415,FALSE
LA1097010,No Violation,,,19.68,0,FALSE
LA1097014,No Violation,FALSE,FALSE,142.196,0,FALSE
LA1097022,No Violation,FALSE,FALSE,264.5,0.765,FALSE
LA1097033,No Violation,TRUE,FALSE,49.5,0,FALSE
LA1099001,No Violation,FALSE,FALSE,0,0,FALSE
LA1099005,No Violation,FALSE,FALSE,50.5,2.38375,FALSE
LA1099008,No Violation,FALSE,FALSE,172.35,0,FALSE
LA1101005,No Violation,FALSE,TRUE,36.2,4.5925,FALSE
LA1103005,No Violation,FALSE,FALSE,0,0.176666667,FALSE
LA1103011,No Violation,FALSE,FALSE,10.55,0,FALSE
LA1103013,No Violation,,,23.875,0,FALSE
LA1103020,No Violation,FALSE,FALSE,8.833333333,0,FALSE
LA1103023,No Violation,,,24.78,0.987,FALSE
LA1103079,No Violation,FALSE,FALSE,14.28,0.761,FALSE
LA1105008,No Violation,,,21.1125,0.305416667,FALSE
LA1105009,No Violation,,,11.16,0,FALSE
LA1109001,No Violation,TRUE,TRUE,1393.5,6.815,TRUE
LA1109002,No Violation,FALSE,TRUE,43.6,3.7875,FALSE
LA1111009,No Violation,FALSE,FALSE,226.6666667,0,FALSE
LA1113001,No Violation,TRUE,FALSE,150.3333333,0.21,FALSE
LA1113034,No Violation,,,158.6,0.506428571,FALSE
LA1117001,No Violation,,,0,0,FALSE
LA1119021,No Violation,FALSE,FALSE,43.24444444,0,FALSE
LA1125006,No Violation,FALSE,FALSE,0,0.383333333,FALSE
LA2011002,No Violation,FALSE,FALSE,13.5,0,FALSE
MA1005000,Violation,,FALSE,,,
MA1008000,No Violation,FALSE,TRUE,0,4.535,FALSE
MA1015000,No Violation,TRUE,FALSE,39.8,0,FALSE
MA1061000,No Violation,FALSE,FALSE,,,
MA1070000,No Violation,FALSE,FALSE,,,
MA1085000,Violation,,TRUE,,,
MA1087000,No Violation,FALSE,FALSE,0,0,FALSE
MA1114000,No Violation,,,0,1.696666667,FALSE
MA1137000,No Violation,,,0,2.2275,FALSE
MA1159000,Violation,,FALSE,,,
MA1209000,No Violation,FALSE,FALSE,0,0.9275,FALSE
MA1214000,No Violation,TRUE,FALSE,0,1.725,FALSE
MA1236000,No Violation,FALSE,FALSE,0,3.99125,FALSE
MA1275000,No Violation,FALSE,FALSE,,,
MA1281000,No Violation,FALSE,FALSE,0,3.205,FALSE
MA1309000,Uncertain (No TTHM Data),FALSE,FALSE,32.91275,0,FALSE
MA1325000,No Violation,TRUE,FALSE,,,
MA1329000,Violation,,FALSE,0,1.6175,FALSE
MA2002000,No Violation,TRUE,FALSE,70,5.255,FALSE
MA2017000,No Violation,,,99.54166667,0.283333333,FALSE
MA2025000,No Violation,FALSE,FALSE,54.975,1.035,FALSE
MA2064000,No Violation,FALSE,FALSE,6.766666667,2.335,FALSE
MA2097000,No Violation,FALSE,FALSE,15.2875,3.07375,FALSE
MA2101000,No Violation,FALSE,FALSE,53.76428571,0,FALSE
MA2103000,No Violation,,,43.60025,2.757375,FALSE
MA2110000,No Violation,,,43.18,0.34,FALSE
MA2134000,No Violation,FALSE,FALSE,,,
MA2136000,No Violation,,,,,
MA2141000,No Violation,FALSE,FALSE,0,3.5975,FALSE
MA2153000,Violation,,FALSE,0,3.1175,FALSE
MA2170000,No Violation,FALSE,TRUE,,,
MA2174000,No Violation,FALSE,FALSE,64.83333333,3.81,FALSE
MA2175000,No Violation,FALSE,FALSE,62.29,0.348,FALSE
MA2177000,No Violation,,,67.575,0.2175,FALSE
MA2185000,No Violation,TRUE,FALSE,48,5.59,FALSE
MA2208000,No Violation,FALSE,FALSE,45.16125,0.5017125,FALSE
MA2215000,No Violation,FALSE,TRUE,,,
MA2271000,No Violation,FALSE,FALSE,93.1,0,FALSE
MA2278000,No Violation,FALSE,TRUE,0,3.125,FALSE
MA2303000,No Violation,FALSE,FALSE,35.961,0,FALSE
MA2304000,No Violation,FALSE,FALSE,48.68333333,0.285,FALSE
MA2316000,No Violation,FALSE,FALSE,73.25,0,FALSE
MA2328000,No Violation,FALSE,FALSE,40.06666667,2.566666667,FALSE
MA2348000,No Violation,FALSE,FALSE,5.025,2.7525,FALSE
MA3007000,No Violation,FALSE,FALSE,22.775,6.6975,FALSE
MA3009000,No Violation,FALSE,FALSE,50.975,3.705,FALSE
MA3010000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3014000,No Violation,TRUE,TRUE,20.75,3.215,FALSE
MA3023000,No Violation,FALSE,TRUE,,,
MA3026000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3030000,Uncertain (No TTHM Data),FALSE,FALSE,37.25,5.1,FALSE
MA3031000,No Violation,FALSE,TRUE,74.725,5.0125,FALSE
MA3035000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3046000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3048000,No Violation,FALSE,TRUE,78.275,2.7025,FALSE
MA3049000,No Violation,TRUE,TRUE,67.7,2.903333333,FALSE
MA3056000,No Violation,FALSE,FALSE,67.58333333,3.885,FALSE
MA3057000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3067000,No Violation,FALSE,FALSE,33.6,3.08,FALSE
MA3071000,No Violation,FALSE,FALSE,24.175,7.6825,FALSE
MA3073000,No Violation,FALSE,TRUE,111.3,1.0175,FALSE
MA3079001,No Violation,FALSE,FALSE,,,
MA3093000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3100000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3107000,No Violation,FALSE,TRUE,32.2535,2.964475,FALSE
MA3128000,No Violation,FALSE,FALSE,33.25,3.925,FALSE
MA3144000,No Violation,FALSE,FALSE,38.575,5.65,FALSE
MA3149000,No Violation,FALSE,FALSE,22.575,3.875,FALSE
MA3155000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3157001,No Violation,FALSE,TRUE,,,
MA3160000,No Violation,,,0,4.85,FALSE
MA3163000,No Violation,FALSE,FALSE,54.9,3.5275,FALSE
MA3165000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3168000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3176000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3178000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3181000,No Violation,,,24.925,4.275,FALSE
MA3189000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3198000,No Violation,FALSE,FALSE,62.1,1.608,FALSE
MA3199000,No Violation,FALSE,TRUE,,,
MA3206000,No Violation,FALSE,FALSE,43.45,5.635,FALSE
MA3207000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3210000,No Violation,FALSE,FALSE,44.775,3.455,FALSE
MA3213000,Violation,,FALSE,,,
MA3229000,No Violation,FALSE,TRUE,62.3,4.418571429,FALSE
MA3243000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3246000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3248000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3258000,Uncertain (No TTHM Data),FALSE,FALSE,37.25,5.1,FALSE
MA3259000,No Violation,FALSE,FALSE,59.75,0.9275,FALSE
MA3262000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3274000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3284000,Uncertain (No TTHM Data),FALSE,TRUE,,,
MA3288000,Violation,,,48.28333333,0.646666667,FALSE
MA3291000,Uncertain (No TTHM Data),FALSE,TRUE,,,
